Date,Close,log_return,realized_vol5,realized_vol10,realized_vol21,vol_of_vol5,parkinson,gk_vol,rv_lag1,rv_lag5,rv_lag21,vix,vix_change,mom_5d,mom_21d,target_rv
2020-02-26,284.66986083984375,-0.0036844317473806246,0.23220470676574403,0.2217471632091622,0.20072474743097507,1.5119857167279853,0.11781444899115252,0.03253861590001323,0.2668412447484394,0.06025371821062777,0.11587020275302048,27.559999465942383,-0.010412959122266252,-0.07932789013912245,-0.037093934124367234,0.2769346349311826
2020-02-28,270.74249267578125,-0.004210050879492007,0.2997491416183725,0.27590391057725816,0.24675559252578463,0.4596599485311891,0.14897090357494344,0.05304277951994977,0.2769346349311826,0.09162724209806164,0.16079815529518235,40.11000061035156,0.024259467993900774,-0.11161088639136996,-0.09295186086834895,0.5342493127366547
2020-03-02,282.46734619140625,0.042394797588562544,0.5342493127366547,0.38883330781156317,0.2950699988066499,1.9227404432943387,0.16499618220442028,0.06658199052364833,0.2997491416183725,0.23381188150106202,0.16473176833975486,33.41999816894531,-0.16679138218910172,-0.041343882818847044,-0.05673227632284272,0.52984033322365
2020-03-03,274.37957763671875,-0.029050487642768377,0.52984033322365,0.3994929579887866,0.30438125997930665,2.3141561441956835,0.18013805817514406,0.05041319430818348,0.5342493127366547,0.2668412447484394,0.19812512801734375,36.81999969482422,0.10173553896356191,-0.039692842526788286,-0.06679521987976,0.6380509670628369
2020-03-04,285.91265869140625,0.04117390742833883,0.6380509670628369,0.4754978965816747,0.3397583290709703,2.5249496848007476,0.1904191571073313,0.054494241912700865,0.52984033322365,0.23220470676574403,0.17919624542097887,31.989999771118164,-0.13117870623950623,0.004365751428324627,-0.03474015433589195,0.5855686146102151
2020-03-05,276.4084167480469,-0.03380683222673466,0.5855686146102151,0.4920761678896413,0.35134112162103115,2.0547238908968106,0.19988256706142765,0.0571034707886032,0.6380509670628369,0.2769346349311826,0.19792391694187106,39.619998931884766,0.23851201048320303,0.016638233252917578,-0.08083609924271629,0.6020836326286815
2020-03-06,271.83905029296875,-0.01666937846897805,0.6020836326286815,0.49293676801141,0.34922431875158644,0.7307832537539499,0.20975303027885484,0.06650366233425088,0.5855686146102151,0.2997491416183725,0.2085079781321677,41.939998626708984,0.05855627858074386,0.004050186604807049,-0.10635095612867806,0.696840506395641
2020-03-09,250.61000061035156,-0.08131221596135033,0.696840506395641,0.5995523992125918,0.4351967551045308,0.9853750625186762,0.22535010113544268,0.10202390450069522,0.6020836326286815,0.5342493127366547,0.20849008345624742,54.459999084472656,0.29852171835290564,-0.11278240126017058,-0.17890271973356897,0.867681784013709
2020-03-10,263.5777282714844,0.050450360103580116,0.867681784013709,0.6777751762486749,0.4821161569594926,1.8140908550858605,0.2463608989329914,0.1031705808377628,0.696840506395641,0.52984033322365,0.1255352217140711,47.29999923706055,-0.13147263987842284,-0.03936827025638234,-0.1317878059266796,0.77876741740204
2020-03-11,250.7287139892578,-0.0499767745708137,0.77876741740204,0.7085351363888163,0.5014930900978366,1.8920346577895444,0.25967463849184114,0.09038039409114497,0.867681784013709,0.6380509670628369,0.12555374317302598,53.900001525878906,0.13953493436099507,-0.12305836636678436,-0.1802317894968538,0.9458216683787672
2020-03-12,226.73971557617188,-0.10056880168039736,0.9458216683787672,0.8239592887294396,0.5901009684903674,2.155379826607524,0.29003215097056834,0.11664575242772603,0.77876741740204,0.5855686146102151,0.10049709986260119,75.47000122070312,0.40018551176604067,-0.17969315752475534,-0.2599473921482264,1.2926279442544024
2020-03-13,246.12283325195312,0.08202800129144858,1.2926279442544024,0.9662703701389875,0.6755456500328058,3.6540314706454358,0.32850500940536864,0.13022559787514085,0.9458216683787672,0.6020836326286815,0.08031150187739959,57.83000183105469,-0.2337352471753954,-0.09460089348200895,-0.2018255884232465,1.4137802192861182
2020-03-16,219.19113159179688,-0.11588663728615417,1.4137802192861182,1.051062420754085,0.7658927524088027,4.407789504157605,0.3609687000167144,0.20131709899815356,1.2926279442544024,0.696840506395641,0.0841529923925901,82.69000244140625,0.4298806817087415,-0.1253695740075622,-0.28840570075560745,1.4211890853340865
2020-03-17,231.0257110595703,0.052584911427434565,1.4211890853340865,1.1206296412829815,0.8004108728787027,4.634161930667831,0.394084531612544,0.2187676668507496,1.4137802192861182,0.867681784013709,0.05682872991559695,75.91000366210938,-0.08199296866753814,-0.12350063651199528,-0.2511850321885811,1.4233327097164654
2020-03-18,219.32823181152344,-0.05195962444749589,1.4233327097164654,1.0816435373432491,0.8099307785041636,3.2565791401846558,0.42957419605897246,0.24831019532981208,1.4211890853340865,0.77876741740204,0.054498549346053554,76.44999694824219,0.00711359847295534,-0.12523688124161036,-0.2872628770632041,1.2658418037792636
2020-03-19,219.7943115234375,0.002122778226754582,1.2658418037792636,1.089865184224662,0.8091219263207795,1.2295303289334298,0.45613697077762994,0.2610654611633665,1.4233327097164654,0.9458216683787672,0.06025371821062777,72.0,-0.05820794147650399,-0.030631616675910966,-0.28914676134418815,1.0007852468827767
2020-03-20,210.3224639892578,-0.044050265612387174,1.0007852468827767,1.0941282183732683,0.8133895329702626,2.8991698637295427,0.48010773719222843,0.22972951218253024,1.2658418037792636,1.2926279442544024,0.05593637852340931,66.04000091552734,-0.0827777650621202,-0.1454573262857205,-0.3169745321562807,0.6724456563638852
2020-03-23,204.94488525390625,-0.025900805211948978,0.6724456563638852,1.0496620461275392,0.8132937596869108,5.093287604668152,0.498873017585986,0.22513553553488141,1.0007852468827767,1.4137802192861182,0.09162724209806164,61.59000015258789,-0.06738341461611286,-0.06499462927369537,-0.3275130063629389,0.8916367705837113
2020-03-24,223.51356506347656,0.08673101543699749,0.8916367705837113,1.1306330221735263,0.8891240193365428,4.7358875582071605,0.5013597768486617,0.21975453769994244,0.6724456563638852,1.4211890853340865,0.23381188150106202,61.66999816894531,0.0012988799506288284,-0.03251649334457296,-0.24142507333972174,0.7989024795412687
2020-03-25,226.85960388183594,0.01485923503040402,0.7989024795412687,1.1236865668928666,0.8917812014417738,3.5736129163952906,0.5133138857382179,0.2577049385038743,0.8916367705837113,1.4233327097164654,0.2668412447484394,63.95000076293945,0.03697101770212585,0.03433836131403489,-0.20600905057989893,0.8699267080717654
2020-03-26,240.10585021972656,0.05674852765494396,0.8699267080717654,1.0433047774461732,0.9220723428790545,1.9271389080924606,0.5270106082579559,0.2688058985088331,0.7989024795412687,1.2658418037792636,0.23220470676574403,61.0,-0.0461298002774857,0.0924115758752162,-0.15654629010827759,0.8117638984979859
2020-03-27,232.9541778564453,-0.0302380960285335,0.8117638984979859,0.9624994130668437,0.9155295804833425,1.3585826001248276,0.5233769265403566,0.27981496995079397,0.8699267080717654,1.0007852468827767,0.2769346349311826,65.54000091552734,0.07442624451684177,0.10760483420517275,-0.14318772709175842,0.6998912380286689
2020-03-30,240.51947021484375,0.03195927083827372,0.6998912380286689,0.7505305251037785,0.9256149860309907,1.1881544177099308,0.5198177161454494,0.27766684875096453,0.8117638984979859,0.6724456563638852,0.2997491416183725,57.08000183105469,-0.1290814611885116,0.1735812285184095,-0.11163014036784424,0.5568769596650256
2020-03-31,236.9344482421875,-0.015017530321498032,0.5568769596650256,0.7173164608658005,0.9092996931209282,1.9501123212396563,0.510127787472296,0.27454508261521204,0.6998912380286689,0.8916367705837113,0.5342493127366547,53.540000915527344,-0.06201823409195106,0.06004504994987436,-0.16119703237614103,0.6874233522078428
2020-04-01,226.2712860107422,-0.04604885321168112,0.6874233522078428,0.7052578176078335,0.9160522592191329,1.9253261943670288,0.5108763332990872,0.29501263929957655,0.5568769596650256,0.7989024795412687,0.52984033322365,57.060001373291016,0.06574524463152964,-0.0025933126084456415,-0.1753348118702639,0.5345302924638072
2020-04-02,231.49256896972656,0.022813113558212493,0.5345302924638072,0.7120569079557805,0.9054826693703723,1.8053464527401046,0.5112572884849222,0.29716012952586746,0.6874233522078428,0.8699267080717654,0.6380509670628369,50.90999984741211,-0.10778130700777788,-0.03587285042041988,-0.19033816120893354,0.5028025676079045
2020-04-03,228.14654541015625,-0.014559608017657138,0.5028025676079045,0.6690512873476517,0.9015673025799782,1.445061005574436,0.5133860131576813,0.29660334170482505,0.5345302924638072,0.8117638984979859,0.5855686146102151,46.79999923706055,-0.0807307134682792,-0.020637674286535845,-0.174603479538333,0.6769773417059186
2020-04-06,243.47027587890625,0.06500669924834797,0.6769773417059186,0.6947075296692784,0.9366821067006497,1.3474398746788934,0.5334070138529323,0.30125883626398237,0.5028025676079045,0.6998912380286689,0.6020836326286815,45.2400016784668,-0.033333281709936435,0.012268468999315107,-0.10435871661370455,0.6602934567143821
2020-04-07,243.718505859375,0.0010190300403211641,0.6602934567143821,0.5780426997707817,0.894930871501171,1.3786123116056792,0.5329717702104767,0.2820706471630117,0.6769773417059186,0.5568769596650256,0.696840506395641,46.70000076293945,0.032272303941305536,0.028632635176177645,-0.027498881665506514,0.4858585636918794
2020-04-08,251.8997344970703,0.03301723455742173,0.4858585636918794,0.5905520534137634,0.8841952927287743,1.4293349213851214,0.5267364875517971,0.28668584556220605,0.6602934567143821,0.6874233522078428,0.867681784013709,43.349998474121094,-0.07173452321390283,0.11326425433013809,-0.04430569248394822,0.48758551900977326
2020-04-09,255.7329559326172,0.015102629784533386,0.48758551900977326,0.5334122870610509,0.8684482485465401,1.5415096872846301,0.5179152231343696,0.2923624411185505,0.4858585636918794,0.5345302924638072,0.77876741740204,41.66999816894531,-0.03875433366344183,0.1047134561198837,0.019958790773257018,0.46454121404396853
2020-04-13,253.39808654785156,-0.00917204239615562,0.46454121404396853,0.5025948429696233,0.7878105300138125,1.65493577903864,0.4944850085697497,0.28268374451018957,0.48758551900977326,0.5028025676079045,0.9458216683787672,41.16999816894531,-0.011999040604053213,0.11068123381968697,0.11757256951627415,0.2856448812814548
2020-04-14,260.87152099609375,0.029066312659553544,0.2856448812814548,0.4989966815363326,0.7428942811115677,2.1083651849598204,0.46958370439318453,0.27790113388998977,0.46454121404396853,0.6769773417059186,1.2926279442544024,37.7599983215332,-0.08282730141057637,0.07147174353982444,0.05992409379199115,0.37860985893997634
2020-04-15,255.32852172851562,-0.02147699291499928,0.37860985893997634,0.5083499408399103,0.6136352764595963,1.3896431820598425,0.44743469517069023,0.23777102911924292,0.2856448812814548,0.6602934567143821,1.4137802192861182,40.84000015258789,0.08156784872784995,0.04763698935459404,0.16486702666428132,0.3149272642283807
2020-04-16,256.560302734375,0.004812698869528153,0.3149272642283807,0.4137092431986614,0.5910821015655546,1.4124096428395865,0.4192333248606494,0.22194913322246188,0.37860985893997634,0.4858585636918794,1.4211890853340865,40.11000061035156,-0.01787462143753371,0.018501679831500084,0.11052705587483524,0.3500813471016615
2020-04-17,263.49139404296875,0.02665697191041456,0.3500813471016615,0.4168142190164333,0.5574186790724008,1.0919460698307744,0.3882337600237472,0.18860933530637855,0.3149272642283807,0.48758551900977326,1.4233327097164654,38.150001525878906,-0.048865595977249154,0.030338045724524587,0.20135648688125252,0.3777688953629722
2020-04-20,258.8491516113281,-0.01777524145715697,0.3777688953629722,0.42302244262286015,0.5646084615079838,0.6444382889487595,0.3682178796052542,0.1738798599849105,0.3500813471016615,0.46454121404396853,1.2658418037792636,43.83000183105469,0.14888597845331075,0.02151186355721424,0.1776881294934063,0.36918421287102193
2020-04-21,250.9897003173828,-0.030833562114676354,0.36918421287102193,0.35956560855811626,0.5510113472843665,0.4243694525748594,0.347485933595235,0.2118847285893734,0.3777688953629722,0.2856448812814548,1.0007852468827767,45.40999984741211,0.03604832193362939,-0.03788002860940465,0.19335659898983537,0.3950866897317814
2020-04-22,256.560302734375,0.021951831661418723,0.3950866897317814,0.3714277385684285,0.5382451856520852,0.4861303586972718,0.3309891938856029,0.21828384418207958,0.36918421287102193,0.37860985893997634,0.6724456563638852,41.97999954223633,-0.07553403031714068,0.004824298505785807,0.2518502348400762,0.39360689046862796
2020-04-23,256.5418701171875,-7.184774561756424e-05,0.39360689046862796,0.3374673822333219,0.46238942379983,0.295826762411622,0.31979205271305267,0.2116609924112215,0.3950866897317814,0.3149272642283807,0.8916367705837113,41.380001068115234,-0.014292484055828392,-7.184516463010215e-05,0.14776868260470488,0.3466094841942445
2020-04-24,260.1177062988281,0.013842357490727075,0.3466094841942445,0.33613578028942087,0.46217290072675254,0.3161651071012293,0.29779769624366204,0.18127352141859113,0.39360689046862796,0.3500813471016615,0.7989024795412687,35.93000030517578,-0.13170615326877966,-0.012803787221947971,0.1466021356288505,0.33254979927866923
2020-04-27,263.8682861328125,0.014315817378376183,0.33254979927866923,0.3355433016696571,0.4260219078796269,0.44216411173900755,0.2791858191783884,0.16413918394652136,0.3466094841942445,0.3777688953629722,0.8699267080717654,33.290000915527344,-0.07347618611815432,0.019390191121896327,0.09896650119661965,0.17514561822297056
2020-04-28,262.6549377441406,-0.004608915548211094,0.17514561822297056,0.3065752052548276,0.40858919685632406,1.431669522900089,0.2713161209370432,0.14223194247534401,0.33254979927866923,0.36918421287102193,0.8117638984979859,33.56999969482422,0.00841089731440281,0.046476956671954284,0.12749614607040005,0.19427840369002553
2020-04-29,269.5307922363281,0.025841493794391383,0.19427840369002553,0.3028139478446706,0.404163478266268,1.5491165419269337,0.26258722733095136,0.1387924213244898,0.17514561822297056,0.3950866897317814,0.6998912380286689,31.229999542236328,-0.06970509901281496,0.050555325058927236,0.12061943257886787,0.2317480419326361
2020-04-30,267.02130126953125,-0.009354205475137203,0.2317480419326361,0.3118177847259474,0.40101847753389336,1.2551173498504553,0.25754154550079655,0.13869531504351512,0.19427840369002553,0.39360689046862796,0.5568769596650256,34.150001525878906,0.0934999047852525,0.040848814065153505,0.1269838693805716,0.32738302066612723
2020-05-01,259.9522399902344,-0.026830513456919187,0.32738302066612723,0.31851264892845754,0.37441881529245274,1.1724360182384475,0.2471309018802228,0.1113492530843729,0.2317480419326361,0.3466094841942445,0.6874233522078428,37.189998626708984,0.08901894480228245,-0.0006361208967591292,0.14885209066206118,0.3047569742903273
2020-05-04,260.6693115234375,0.0027546765383068684,0.3047569742903273,0.30527113321882476,0.36990023635045766,1.064064881112841,0.2400505543420396,0.10276774968993385,0.32738302066612723,0.33254979927866923,0.5345302924638072,35.970001220703125,-0.03280444880494526,-0.012123376614364578,0.12603749089469263,0.3141800096775708
2020-05-05,263.0776672363281,0.009196702932137448,0.3141800096775708,0.2507614000154733,0.36262695045567567,0.9239260625055076,0.2340766276137942,0.10447801686332844,0.3047569742903273,0.17514561822297056,0.5028025676079045,33.61000061035156,-0.06561024548960048,0.0016094481063946287,0.15310826540622635,0.21783005635106234
2020-05-06,261.29437255859375,-0.006801665296347354,0.21783005635106234,0.23652254963099698,0.296677025290652,0.8022643844737312,0.2083006611677248,0.07840925971281566,0.3141800096775708,0.19427840369002553,0.6769773417059186,34.119998931884766,0.015174005125609291,-0.03055836258779876,0.07320851227257252,0.2489066772783814
2020-05-07,264.4472961425781,0.011994337032728213,0.2489066772783814,0.2415115994660003,0.29801688491631434,0.7456006585587607,0.1954173175433353,0.10792193732974975,0.21783005635106234,0.2317480419326361,0.6602934567143821,31.440000534057617,-0.07854626265309517,-0.009639699584696904,0.0850521802195996,0.14340499975347687
2020-05-08,268.8229675292969,0.016411076672654363,0.14340499975347687,0.24504846212823864,0.28272420983260255,1.1063420076191086,0.18219551306675696,0.0941983933256229,0.2489066772783814,0.32738302066612723,0.4858585636918794,27.979999542236328,-0.11005092026233321,0.03412445124302743,0.06718241710740425,0.14887403375942965
2020-05-11,268.8781433105469,0.00020522844506480454,0.14887403375942965,0.23739260933428827,0.27944375530678683,1.1362251150131448,0.1792560898477461,0.09260672728827846,0.14340499975347687,0.3047569742903273,0.48758551900977326,27.56999969482422,-0.01465331858898733,0.03149136252032991,0.051402007731038424,0.23334218792496347
2020-05-12,263.51898193359375,-0.020132875035839954,0.23334218792496347,0.260902437476651,0.28761643824421135,0.7787677375451123,0.18123591571891992,0.07695583974086974,0.14887403375942965,0.3141800096775708,0.46454121404396853,33.040000915527344,0.1984041088593127,0.0016775072620254239,0.03994069380563747,0.2655639911897085
2020-05-13,258.8583984375,-0.017844215073633395,0.2655639911897085,0.2318353658143644,0.27744262300815503,0.9152857741232286,0.17922087087741614,0.06463844503178795,0.23334218792496347,0.21783005635106234,0.2856448812814548,35.279998779296875,0.0677965436349861,-0.009322719418871084,-0.007716911953083216,0.2652420863322844
2020-05-14,261.95623779296875,0.011896270473423658,0.2652420863322844,0.24249463563246956,0.26942098178126356,0.9671379839028381,0.18517680540041132,0.04290280575641972,0.2655639911897085,0.2489066772783814,0.37860985893997634,32.61000061035156,-0.07568022282676867,-0.009419866967617985,0.025957601679534203,0.22389600803610746
2020-05-15,263.1604919433594,0.004586623100595773,0.22389600803610746,0.19960408368583338,0.2693841355589263,0.7572667436389295,0.18618250052521396,0.04547970424849188,0.2652420863322844,0.14340499975347687,0.3149272642283807,31.889999389648438,-0.022079153855476208,-0.021063957585098825,0.025725683742343186,0.3341291130441298
2020-05-18,271.1761779785156,0.03000463131002361,0.3341291130441298,0.2467511289761051,0.27358557268244615,0.6859811941663175,0.18461143300992325,0.05127619595847297,0.22389600803610746,0.14887403375942965,0.3500813471016615,29.299999237060547,-0.08121668868481102,0.008546751475126735,0.029165217951268918,0.2991741967325232
2020-05-19,268.3909606933594,-0.010323986855209657,0.2991741967325232,0.25447013058334156,0.26818013285473613,0.656573985859505,0.18249371509066592,0.03645467801704127,0.3341291130441298,0.23334218792496347,0.3777688953629722,30.530000686645508,0.04197957275129127,0.018488151115403806,0.036862431352908676,0.23694974860275375
2020-05-20,272.9502868652344,0.01684495316743152,0.23694974860275375,0.2592128296701901,0.24511605385818322,0.7181602216934395,0.1760752990877608,0.047450968822037365,0.2991741967325232,0.2655639911897085,0.36918421287102193,27.989999771118164,-0.08319688366854172,0.054438598526432624,0.08749596704598583,0.26633294107275246
2020-05-21,271.0659484863281,-0.00692753558571058,0.26633294107275246,0.26101484967113986,0.23879118991381273,0.7175666906079378,0.1755298971317016,0.04007283210189848,0.23694974860275375,0.2652420863322844,0.3950866897317814,29.530000686645508,0.055019683033953104,0.03477569677328707,0.05653893294229273,0.2684403867907055
2020-05-22,271.58074951171875,0.0018973714637200271,0.2684403867907055,0.24921448138583754,0.23860896079094165,0.5868360850200799,0.17087107904649143,0.0293933785500531,0.26633294107275246,0.22389600803610746,0.39360689046862796,28.15999984741211,-0.04639352547841158,0.03199666297238757,0.05862153958596128,0.18684359965364547
2020-05-26,274.9267272949219,0.012245100877076193,0.18684359965364547,0.2553645060902572,0.2377327792544186,0.672186077226786,0.17269754065161613,0.008928761097812885,0.2684403867907055,0.3341291130441298,0.3466094841942445,28.010000228881836,-0.005326691027807584,0.013830674008184385,0.056931999004638634,0.15911763282519922
2020-05-28,278.5025329589844,-0.001846973286772136,0.14678115149958249,0.1937891902659025,0.23714680822257433,0.925955682203826,0.1744568275066965,0.036321588791052205,0.15911763282519922,0.23694974860275375,0.17514561822297056,28.59000015258789,0.03511945271111783,0.0203416019727114,0.060336178527438555,0.11119789699219124
2020-05-29,279.74359130859375,0.004446283960583788,0.11119789699219124,0.19246152169601788,0.22204310214880052,0.938788448922283,0.1757695436835769,0.03035404487742602,0.14678115149958249,0.26633294107275246,0.19427840369002553,27.510000228881836,-0.037775443089960836,0.03201303177593062,0.03789102902688346,0.10681433396965194
2020-06-01,280.874267578125,0.004033684566675353,0.10681433396965194,0.1926409716228501,0.21840468256428314,0.5332457226530021,0.17308338466147072,0.03269784994614161,0.11119789699219124,0.2684403867907055,0.2317480419326361,28.229999542236328,0.02617227580385806,0.03422009138392634,0.05187962998731166,0.09713910624513467
2020-06-05,293.550537109375,0.025306228482324097,0.16690570062246257,0.13658070768955774,0.2037314480261078,0.5127587770412387,0.15551281686970703,0.027980352854350674,0.09273421034545425,0.11119789699219124,0.21783005635106234,24.520000457763672,-0.049980590270097824,0.04935571798515448,0.12344760522367548,0.1594831234821
2020-06-08,297.098876953125,0.012015190219822393,0.1594831234821,0.13339408005712952,0.20373978092982875,0.6154786188662725,0.15667949012916985,0.02604726577464088,0.16690570062246257,0.10681433396965194,0.2489066772783814,25.809999465942383,0.0526100727608374,0.057764669988813244,0.123471032931048,0.20934183143104718
2020-06-09,294.8835144042969,-0.007484590498113764,0.20934183143104718,0.15490793663535743,0.20449466747357042,0.8225963499592981,0.15740398998130506,0.03221835525363363,0.1594831234821,0.09713910624513467,0.14340499975347687,27.56999969482422,0.06819063406817372,0.04125597582385665,0.09694315599041903,0.22247160855533638
2020-06-10,293.2380065917969,-0.005595823473894468,0.22247160855533638,0.15998727016360276,0.20696859924775515,0.8090961038500236,0.15690749784110047,0.011867023861699907,0.20934183143104718,0.08849846569801259,0.14887403375942965,27.56999969482422,0.0,0.021846152373690586,0.09059815342861488,0.5113768841818312
2020-07-14,294.45458984375,0.012875675186869046,0.15522823813918665,0.14994918310615726,0.19525460874169792,0.15972775092089622,0.17493932149975372,0.018748473405881035,0.15209488521465697,0.15898721360330184,0.46471564566036205,29.520000457763672,-0.08294496063538004,0.016381023008096296,0.052968115063922294,0.15828155887488082
2020-07-24,296.2641906738281,-0.006461270622116057,0.13422947464379584,0.13186843563288342,0.16556255062839387,0.44907372785042865,0.14098962949661004,0.03174956103811408,0.12421275578565538,0.13995686212996308,0.2071442745154528,25.84000015258789,-0.009202445238506662,-0.002611112252655756,0.055213696321029015,0.13115896064210836
2020-07-27,298.4246826171875,0.0072659891434887994,0.13115896064210836,0.12294389516122883,0.16387682795542852,0.4958713399333409,0.13522692479935125,0.026621723599716145,0.13422947464379584,0.09959581050282056,0.23230075866049896,24.739999771118164,-0.04256967395410638,-0.003391846014817901,0.05163471631948169,0.13354426409933393
2020-07-28,296.5319519042969,-0.006362605233079716,0.13354426409933393,0.11576051933698397,0.13722105448643498,0.451244505539394,0.1287107252524541,0.05101197553986706,0.13115896064210836,0.07962541245010112,0.2819555690454313,25.440000534057617,0.02829429140725548,-0.011815087579131966,0.07038828507690575,0.16321453487773352
2020-07-29,300.1789855957031,0.012223939181158725,0.16321453487773352,0.12286116598884828,0.13498100985079037,0.23865689946829002,0.12528140131378354,0.05243864160266389,0.13354426409933393,0.0678451534075276,0.3087354992946016,24.100000381469727,-0.052672960867039875,-0.0053234391502074985,0.06785819320786235,0.136399319940809
2020-07-30,299.10797119140625,-0.003574299531822676,0.136399319940809,0.12313948400765264,0.13215337127683668,0.21068834556452762,0.12257154232203012,0.03760073149425872,0.16321453487773352,0.12421275578565538,0.3278218499180039,24.760000228881836,0.02738588535125408,0.0030965373351969916,0.0505906187025682,0.12717219894921603
2020-07-31,301.4715270996094,0.007870958356602648,0.12717219894921603,0.1277498139620787,0.1325817620809785,0.22753575562856893,0.1258750119404286,0.03370681289172595,0.136399319940809,0.13422947464379584,0.2544377342930683,24.459999084472656,-0.012116362747817577,0.017576664982486,0.05152646464956123,0.12656048173187104
2020-08-03,303.5674133300781,0.006928131311166237,0.12656048173187104,0.12625125570504447,0.1330971514019858,0.23869355722844768,0.12241992432064827,0.03580933047266548,0.12717219894921603,0.13115896064210836,0.24872667626952066,24.280000686645508,-0.007358888166983268,0.017232926806820537,0.05303777029006218,0.09321197383238863
2020-08-04,304.74005126953125,0.003855416743095213,0.09321197383238863,0.12683888604534235,0.1248089032677455,0.39804940435965774,0.12241632520977928,0.035528251780315614,0.12656048173187104,0.13354426409933393,0.07144675643685948,23.760000228881836,-0.021416822201726027,0.02768032015613442,0.04103486709025783,0.07336198282886655
2020-08-05,306.6326904296875,0.0061914608785385294,0.07336198282886655,0.1273345889489867,0.11722792071467103,0.42604989344277416,0.11809933330795677,0.03371399266408319,0.09321197383238863,0.16321453487773352,0.15898721360330184,22.989999771118164,-0.03240742636137206,0.021499522430516116,0.05841667386481664,0.02378709672432428
2020-08-06,308.6823425292969,0.006662147260606594,0.02378709672432428,0.10383273938147136,0.11676794303547376,0.6819922736941114,0.11744533419345257,0.03493052021610801,0.07336198282886655,0.136399319940809,0.14926876166865097,22.649999618530273,-0.014789045496860997,0.03200974985639471,0.057403610699459096,0.041594316659394
2020-08-07,308.9040832519531,0.0007180881020955865,0.041594316659394,0.08995189448292988,0.113027472268924,0.6485857530542708,0.11167084889926195,0.039574879461331834,0.02378709672432428,0.12717219894921603,0.16505976004968018,22.209999084472656,-0.019426072470996703,0.02465425582260039,0.06422202484362871,0.03862361886016597
